Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,Aromatic Proportion,MolMR,logS
2-ethylhexyl diphenyl phosphate,6.485500000000006,362.40600000000006,11.0,4.0,0.0,0.48,101.00450000000006,-5.2804
"3h-pyrazol-3-one, 4,4'-methylenebis[1,2-dihydro-",2.8730400000000014,388.47100000000006,4.0,6.0,0.0,0.7586206896551724,114.3,-2.9549
carminic acid,-1.1940800000000003,492.3890000000002,3.0,12.0,9.0,0.34285714285714286,110.82470000000002,-2.5784
tetramethyl decynediol,2.2958000000000003,226.35999999999999,4.0,2.0,2.0,0.0,67.79360000000004,-2.2756
carmine,-1.1940800000000003,492.3890000000002,3.0,12.0,9.0,0.34285714285714286,110.82470000000002,-2.5784
aloin,-0.8912000000000002,418.39800000000025,3.0,9.0,7.0,0.4,101.1791,-1.7025
niclosamide ethanolamine salt,2.796900000000001,388.20700000000005,4.0,6.0,4.0,0.48,95.31660000000002,-3.5891
trifenmorph,4.310700000000003,329.44300000000004,4.0,2.0,0.0,0.72,101.60000000000004,-7.2168
dinoterb,2.506100000000002,240.21499999999997,2.0,5.0,1.0,0.35294117647058826,60.11560000000002,-4.7274
4-(4-nitrophenylazo)phenol,2.0578,243.222,3.0,5.0,1.0,0.3333333333333333,67.4411,-4.796
2-pyridinecarboxamide,0.18049999999999994,122.12699999999997,1.0,2.0,1.0,0.6666666666666666,32.7549,0.1685
heptadecyl alcohol,5.8501000000000065,256.4739999999999,15.0,1.0,1.0,0.0,82.01480000000006,-7.506
"2,6-dimethyl-n-nitrosomorpholine",0.7769999999999999,144.17399999999998,1.0,3.0,0.0,0.0,37.37700000000001,-0.0655
"pyridine, 2,3,6-trimethyl-",2.00686,121.183,0.0,1.0,0.0,0.6666666666666666,38.44800000000001,-0.5893
5-indanol,1.8809,134.17800000000003,0.0,1.0,1.0,0.6,40.13180000000001,-1.3285
"1,4-dichloro-2-butene(cis)",2.0202,124.998,2.0,0.0,0.0,0.0,30.57999999999999,-2.3333
"piperidine, 3-ethyl-,",1.5385,113.20400000000001,1.0,1.0,1.0,0.0,35.93269999999999,-0.3463
"cyclohexanone, 2-(1-cyclohexen-1-yl)-",3.246100000000002,178.27499999999995,1.0,1.0,0.0,0.0,53.51600000000003,-2.774
2-(acetyloxy)-4-bromo-benzoic acid,2.0726,259.055,2.0,3.0,1.0,0.42857142857142855,52.41030000000001,-2.5895
"n,n-diethyl succinamic acid",0.7195999999999998,173.212,5.0,2.0,1.0,0.0,44.79780000000002,-0.7937
"urea, (4-methoxyphenyl)-",1.1857999999999997,166.18,2.0,2.0,2.0,0.5,46.200100000000006,-1.5917
4-methoxy-2-nitrophenol,1.3089999999999997,169.13599999999997,2.0,4.0,1.0,0.5,41.313200000000016,-2.8409
1-propoxy-2-propanol,0.7938000000000001,118.17599999999997,4.0,2.0,1.0,0.0,32.79079999999998,0.9275
3-penten-2-ol,0.9433,86.134,1.0,1.0,1.0,0.0,26.49479999999999,0.0152
2-methyl-4-chlorophenol,2.3540200000000007,142.585,0.0,1.0,1.0,0.6666666666666666,37.853800000000014,-1.5519999999999998
"4,6-dichloro-o-cresol",3.00742,177.03,0.0,1.0,1.0,0.6,42.863800000000026,-2.0439
"benzamide, 3-(aminosulfonyl)-",-0.5670999999999999,200.21899999999994,2.0,3.0,2.0,0.46153846153846156,46.33310000000001,-2.1554
"2-propenoic acid, 3,3-dibromo-",1.7022000000000002,229.85500000000002,1.0,1.0,1.0,0.0,33.5728,-0.8358
"urea, n,n''-ethylidenebis-",-1.3309999999999995,146.14999999999998,2.0,2.0,4.0,0.0,34.90019999999999,-0.5916
"hydrazinecarboxamide, 2-cyclohexylidene-",0.9748,155.201,1.0,2.0,2.0,0.0,43.23910000000002,-1.4127
"2-naphthalenebutanoic acid, .gamma.-oxo-",2.8873000000000015,228.247,4.0,2.0,1.0,0.5882352941176471,65.14830000000003,-3.8533
daminozide,-0.556,160.173,4.0,3.0,2.0,0.0,38.69949999999999,-0.2046
pentrinitrol,-1.4099999999999995,271.138,10.0,10.0,1.0,0.0,48.35800000000002,-1.585
atratone,1.1322999999999996,211.26899999999998,5.0,6.0,2.0,0.4,59.30140000000003,-2.0696
"2,4-pentadienenitrile",1.25218,79.102,1.0,1.0,0.0,0.0,24.949999999999992,-0.7221
nereistoxin,1.3115999999999999,149.284,1.0,3.0,0.0,0.0,42.39100000000003,-1.873
malaoxon,2.0054,314.29600000000005,9.0,8.0,0.0,0.0,70.88650000000004,-1.6223
1-heptanethiol,2.886600000000002,132.27200000000002,5.0,1.0,1.0,0.0,42.612000000000016,-4.1549
aldicarb sulfoxide,0.48529999999999984,206.26699999999997,3.0,4.0,1.0,0.0,52.17810000000003,-0.8673
aldicarb sulfone,0.15139999999999998,222.26599999999996,3.0,5.0,1.0,0.0,52.95550000000003,-1.3469
"1,2-dichloro-1,1-difluoroethane",2.0568,134.94,1.0,0.0,0.0,0.0,21.52,-2.2007
2-undecanol,3.5079000000000025,172.312,8.0,1.0,1.0,0.0,54.29080000000004,-2.9418
"1-heptanol, 6-methyl-",2.1951000000000005,130.23100000000002,5.0,1.0,1.0,0.0,40.3918,-2.3038
"1,10-phenanthroline, 3,4,7,8-tetramethyl-",4.016680000000003,236.31799999999996,0.0,2.0,0.0,0.7777777777777778,75.99200000000003,-5.1939
doxepin,3.9624000000000033,279.383,3.0,2.0,0.0,0.5714285714285714,87.46600000000004,-3.9469
ethylcyclohexane,2.976700000000002,112.21600000000001,1.0,0.0,0.0,0.0,36.86599999999999,-4.2507
alpha-pinene oxide,2.2099,152.237,0.0,1.0,0.0,0.0,43.27300000000001,-2.5937
"1(3h)isobenzofuranone-3,3-dimethyl",2.0921000000000003,162.188,0.0,2.0,0.0,0.5,44.88350000000002,-1.8684
p-phenylazophenol,2.1495999999999995,198.22500000000002,2.0,3.0,1.0,0.4,60.78670000000002,-3.3429
bromoxynil,2.78888,276.915,0.0,2.0,1.0,0.5454545454545454,48.22180000000001,-3.3284
bromoxynil octanoate,5.349180000000004,403.11400000000003,7.0,3.0,0.0,0.3,85.56800000000005,-6.7023
"2-phenyl-4,5-dichloro-3-pyridazinone",2.5393,241.07700000000003,1.0,3.0,0.0,0.8,59.85400000000002,-3.3822
chloridazon,1.4680999999999997,221.64700000000002,1.0,4.0,1.0,0.8,59.256400000000006,-2.7436
"3,6-dichloropicolinic acid",2.0866,192.00100000000003,1.0,2.0,1.0,0.5454545454545454,41.2163,-1.3884
6-methylchrysene,5.454620000000004,242.321,0.0,0.0,0.0,0.9473684210526315,83.69700000000007,-6.5715
isopropyl nitrate,0.6031,105.09299999999999,2.0,3.0,0.0,0.0,23.215399999999992,-1.4593
"1,1-dichlorofluoroethane",2.1071999999999997,116.95,0.0,0.0,0.0,0.0,21.219,-2.4448
"10h-phenothiazine, 2-chloro-7-methoxy-",4.556800000000002,263.74899999999997,1.0,3.0,1.0,0.7058823529411765,71.85170000000002,-4.9787
dehydroabietic acid,4.904900000000004,300.44199999999995,2.0,1.0,1.0,0.2727272727272727,89.28780000000006,-4.6582
"[1,2,4,5]tetrazino[1,2-a][1,2,4,5]tetrazine, oct",-2.448999999999998,144.182,0.0,6.0,4.0,0.0,35.68879999999999,-0.0128
nicotinanilide,2.3339,198.225,2.0,2.0,1.0,0.8,58.63220000000002,-3.093
"1,2,3-benzothiadiazol-5-amine",1.2735,151.19400000000002,0.0,4.0,1.0,0.9,41.8274,-1.3045
"thiocyanic acid, ammonium salt",0.3905799999999999,76.12400000000001,0.0,2.0,1.0,0.0,18.962800000000005,0.9178
"benzenemethanol, 2,4-dichloro-",2.4857000000000005,177.03,1.0,1.0,1.0,0.6,42.38480000000003,-2.248
"methane, chloronitro-",0.4593999999999999,95.48500000000001,1.0,2.0,0.0,0.0,17.714399999999994,-0.281
"propanal, 2-(hydroxyimino)-, oxime",0.5929,102.093,2.0,4.0,2.0,0.0,24.4742,-0.3462
"3,4-dichlorobenzyl alcohol",2.4857000000000005,177.03,1.0,1.0,1.0,0.6,42.38480000000003,-2.0439
dibutyl phosphite,3.2772000000000023,193.20299999999995,8.0,3.0,0.0,0.0,49.32650000000004,-1.4249
"1,4-dichloronaphthalene",4.146600000000002,197.06400000000002,0.0,0.0,0.0,0.8333333333333334,53.96800000000002,-5.3576
"2-[(6-chloro-3-pyridazinyl)thio]-n,n-diethylacet",2.0904999999999996,259.762,5.0,4.0,0.0,0.375,65.69400000000003,-1.7156
nitrofen,4.693900000000002,284.098,3.0,3.0,0.0,0.6666666666666666,69.63240000000002,-5.4535
chlornitrofen,5.3473000000000015,318.543,3.0,3.0,0.0,0.631578947368421,74.64240000000002,-5.6201
"4-heptanol, 3-methyl-",2.1935000000000002,130.23099999999997,4.0,1.0,1.0,0.0,40.36980000000001,-1.8406
fluspirilene,5.305400000000005,475.5830000000001,7.0,3.0,1.0,0.5142857142857142,134.21269999999996,-4.6772
undecanedioic acid,2.6665,216.27699999999996,10.0,2.0,2.0,0.0,56.82460000000004,-1.6274
dimethyl tetrachloroterephthalate,3.873400000000001,331.9660000000001,2.0,4.0,0.0,0.3333333333333333,69.16100000000002,-5.8221
tritac,3.544200000000002,269.555,4.0,2.0,1.0,0.4,62.808800000000026,-3.5673
ketamine,0.014300000000000646,274.19100000000003,2.0,2.0,1.0,0.35294117647058826,66.77670000000003,-0.13699999999999998
"phenol, 4-chloro-3,5-dimethyl-2-(phenylmethyl)-",4.253240000000003,246.737,2.0,1.0,1.0,0.7058823529411765,71.83880000000003,-4.3009
"ethanediamide, n,n'-bis(2-hydroxyethyl)-",-2.7965999999999984,176.17199999999997,4.0,4.0,4.0,0.0,40.191,-0.1124
psicofuranine,-2.8334999999999986,297.27099999999996,3.0,10.0,5.0,0.42857142857142855,68.7676,-1.5701
o-methylphenoxyacetic acid,1.45842,166.176,3.0,2.0,1.0,0.5,44.30980000000002,-2.4424
o-nitrophenoxyacetic acid,1.0582,197.146,4.0,4.0,1.0,0.42857142857142855,46.22720000000002,-2.016
di-tert-butylsulfone,1.9982000000000002,178.29699999999997,0.0,2.0,0.0,0.0,48.42580000000003,-1.2177
perchloropropylene,4.2421,248.751,0.0,0.0,0.0,0.0,44.87500000000001,-4.1651
"2-furancarboxaldehyde, 5-bromo-",1.8545999999999998,174.981,1.0,2.0,0.0,0.625,31.795499999999997,-1.544
ipazine,2.1914999999999996,243.74200000000002,5.0,5.0,1.0,0.375,67.15670000000003,-3.7849
"2-furancarboxylic acid, 5-methyl-",1.28622,126.11099999999996,1.0,2.0,1.0,0.5555555555555556,30.404299999999992,-0.8243
"2-furancarboxaldehyde, 5-(methoxymethyl)-",1.2385,140.13799999999998,3.0,3.0,0.0,0.5,34.8085,-0.4992
picloram,2.3222,241.46099999999998,1.0,3.0,2.0,0.46153846153846156,50.63869999999999,-2.7494
dipropalin,3.437820000000002,281.312,7.0,5.0,0.0,0.3,77.28280000000002,-2.9663
"2,6-di-t-butyl-p-tolyl methylcarbamate",4.308220000000004,277.408,1.0,2.0,1.0,0.3,83.66270000000007,-4.598
10h-phenothiazin-3-ol,3.6004000000000005,215.27700000000002,0.0,3.0,2.0,0.8,61.95450000000002,-2.5748
"2,4-d, methyl ester",2.5452000000000004,235.066,3.0,3.0,0.0,0.42857142857142855,53.97300000000002,-2.9596
"2,4,5-t, ethyl ester",3.588700000000002,283.538,4.0,3.0,0.0,0.375,63.600000000000016,-4.8493
"2,4-d, octyl ester",5.2759000000000045,333.255,10.0,3.0,0.0,0.2857142857142857,86.29200000000004,-7.0217
"2,4-d, propyl ester",3.325400000000002,263.12,5.0,3.0,0.0,0.375,63.20700000000003,-4.2502
p-meo-b-phenylpropionic acid,1.7124,180.203,4.0,2.0,1.0,0.46153846153846156,48.95080000000002,-2.2144
"2,4-d, butoxyethyl ester",3.7321000000000026,321.20000000000005,9.0,4.0,0.0,0.3,78.64300000000004,-4.4276
benzthiazuron,2.0476,207.258,1.0,3.0,2.0,0.6428571428571429,57.69840000000001,-4.2373
chlorotrinitromethane,-0.33340000000000014,185.479,3.0,6.0,0.0,0.0,29.567200000000003,-1.9259
"1,2-cyclohexanediol, 1-methyl-4-(1-methylethenyl",1.4745,170.252,1.0,2.0,2.0,0.0,48.78560000000003,-0.2311
propane-1-thiosulfinic acid s-propyl ester,2.2033000000000005,166.31099999999995,5.0,2.0,0.0,0.0,46.04940000000003,-0.9199
"1,3-benzenedicarboxylic acid, 2-methoxy-",1.0916,196.15799999999996,3.0,3.0,2.0,0.42857142857142855,46.91260000000001,-2.2926
"propanoic acid, 4-nitrophenyl ester",1.9102,195.17399999999998,3.0,4.0,0.0,0.42857142857142855,49.02240000000001,-3.8925
"pentanoic acid, 4-nitrophenyl ester",2.6904000000000012,223.22799999999998,5.0,4.0,0.0,0.375,58.25640000000003,-4.3945
"l-valine, n-glycyl-",-0.829499999999999,174.2,4.0,3.0,3.0,0.0,43.4589,0.4579
"hexanediamide, n,n'-bis(2-hydroxyethyl)-",-1.2361999999999986,232.27999999999997,9.0,4.0,4.0,0.0,58.65900000000003,0.4121
"3,4-dichlorobenzyl methylcarbamate",2.849400000000001,234.082,2.0,2.0,1.0,0.42857142857142855,55.70670000000002,-3.1389
chlorbufam,2.9102000000000006,223.659,2.0,2.0,1.0,0.4,59.85070000000002,-2.6172
p-bromophenylurea,1.9397000000000002,215.04999999999998,1.0,1.0,2.0,0.5454545454545454,47.34810000000001,-1.6336
1-bromo-2-ethylbenzene,3.0115000000000016,185.06399999999996,1.0,0.0,0.0,0.6666666666666666,43.52000000000002,-3.6702
chloroxuron,4.225800000000003,290.75,3.0,2.0,1.0,0.6,80.67370000000005,-4.8953
siduron,3.386800000000001,232.32700000000003,2.0,1.0,2.0,0.35294117647058826,70.01640000000005,-4.1108
"benzene, 1,2-dichloro-3-methoxy-",3.0020000000000016,177.02999999999997,1.0,1.0,0.0,0.6,43.01400000000002,-3.309
"benzene, 1,3-dichloro-2-methoxy-",3.0020000000000007,177.03,1.0,1.0,0.0,0.6,43.01400000000002,-3.1019
"2-propenamide, 3-(2-nitrophenyl)-",1.0933000000000002,192.17399999999998,3.0,3.0,1.0,0.42857142857142855,51.3248,-1.2837
"1h-purine, 6-methyl-",0.6613199999999999,134.142,0.0,3.0,1.0,0.9,36.4207,0.1735
butylate,3.4735000000000023,217.378,5.0,2.0,0.0,0.0,64.77700000000004,-3.684
"4-imidazolidinone, 3-phenyl-2-thioxo-",0.9077000000000003,192.24300000000002,1.0,2.0,1.0,0.46153846153846156,54.52870000000002,-3.2425
n-decylamine,3.0858000000000008,157.301,8.0,1.0,1.0,0.0,51.66440000000003,-2.4564
ethyl b-phenylpropionate,2.1822999999999997,178.23100000000002,4.0,2.0,0.0,0.46153846153846156,51.396000000000036,-2.9086
aminocarb,1.77922,208.26099999999997,2.0,3.0,1.0,0.4,60.58970000000003,-2.3572
methiocarb,2.743540000000001,225.313,2.0,3.0,1.0,0.4,62.78070000000003,-3.9214
propylcyclopentane,2.976700000000002,112.21600000000001,2.0,0.0,0.0,0.0,36.86599999999999,-4.7404
"propanamide, 2-hydroxy-",-1.1475000000000002,89.09400000000001,1.0,2.0,2.0,0.0,20.875200000000003,0.9435
diethyl pimelate,2.0631,216.27699999999996,8.0,4.0,0.0,0.0,56.351000000000035,-2.0408
diethyl suberate,2.4532000000000007,230.30399999999995,9.0,4.0,0.0,0.0,60.968000000000046,-2.5304
"1,2-dichloronaphthalene",4.146600000000001,197.06399999999996,0.0,0.0,0.0,0.8333333333333334,53.96800000000002,-6.1611
"1,8-dichloronaphthalene",4.146600000000001,197.06399999999996,0.0,0.0,0.0,0.8333333333333334,53.96800000000002,-5.7963
"2,4-dihydroxyazobenzene",2.0353,214.22400000000002,2.0,4.0,2.0,0.375,62.35850000000002,-3.0299
"dl-allothreonine, o-methyl-",-0.5668000000000002,133.147,3.0,3.0,2.0,0.0,32.08219999999999,0.4853
"phenol, 4,4'-(3-methylbutylidene)bis-",4.275800000000004,256.34499999999997,4.0,2.0,2.0,0.631578947368421,77.51160000000004,-3.3674
"pentanedioic acid, 2,4-dimethyl-",-1.8514999999999993,158.153,4.0,4.0,0.0,0.0,32.95899999999998,-0.4564
clorexolone,2.2759,328.8209999999999,2.0,3.0,1.0,0.2857142857142857,79.57170000000002,-4.3128
"benzene, 1-bromo-3-isothiocyanato-",3.1834000000000007,214.087,1.0,2.0,0.0,0.6,48.82800000000001,-4.0851
flumethasone,1.8436999999999997,410.4570000000002,2.0,5.0,3.0,0.0,100.22340000000004,-5.6133
"1,3-benzenediol, 4-cyclohexyl-",3.145500000000001,192.25799999999998,1.0,2.0,2.0,0.42857142857142855,55.597600000000035,-2.5763
endosulfan diol,3.0489,360.8789999999999,2.0,2.0,2.0,0.0,71.48860000000002,-3.0802
"benzoic acid, 2-(4-bromobenzoyl)-",3.378300000000001,305.12699999999995,3.0,2.0,1.0,0.6666666666666666,70.97580000000002,-3.0074
4-ethylamino-6-isopropylamino-s-triazin-2-ol,0.4169999999999994,197.24200000000002,4.0,5.0,3.0,0.42857142857142855,55.57510000000002,-4.5241
msma,-4.657799999999999,161.952,0.0,2.0,1.0,0.0,14.5233,0.5539999999999999
lenacil,1.5305,234.29899999999995,1.0,3.0,1.0,0.35294117647058826,65.46970000000003,-4.5916
dicryl,3.508000000000002,230.094,2.0,1.0,1.0,0.42857142857142855,59.90570000000002,-4.4325
bcpc,3.687000000000002,227.691,3.0,2.0,1.0,0.4,61.30870000000003,-3.1727
"naphthalene, 2-(2-methylpropoxy)-",3.8746000000000027,200.281,3.0,1.0,0.0,0.6666666666666666,64.28100000000003,-5.2117
"2,7-dichloronaphthalene",4.146600000000001,197.064,0.0,0.0,0.0,0.8333333333333334,53.96800000000002,-5.9217
"1h-pyrrole-2-carboxylic acid, 3,5-dimethyl-, eth",1.80824,167.208,2.0,2.0,1.0,0.4166666666666667,46.22320000000003,-2.6212
"1,3-benzenedicarboxylic acid, 4-methoxy-",1.0916,196.158,3.0,3.0,2.0,0.42857142857142855,46.91260000000001,-3.1165
"1,2-dimethylcyclohexane (cis)",2.832600000000001,112.216,0.0,0.0,0.0,0.0,36.79599999999999,-4.2719
"butane, 2,3-dichloro-, (r*,r*)-(.+-.)-",2.2410000000000005,127.014,1.0,0.0,0.0,0.0,30.629999999999992,-2.3541
"1-naphthalenecarboxylic acid, 8-nitro-",2.446200000000001,217.17999999999998,2.0,3.0,1.0,0.625,57.5617,-2.7501
4-methyloctane,3.6128000000000027,128.259,5.0,0.0,0.0,0.0,43.59700000000001,-6.0474
"naphthalene, 1-methoxy-",2.8484000000000007,158.2,1.0,1.0,0.0,0.8333333333333334,50.50000000000003,-4.1992
(+)-fenchol,2.1935000000000007,154.25300000000001,0.0,1.0,1.0,0.0,45.23580000000002,-2.2702
"pentane, 3,3-bis(ethylsulfonyl)-",1.3721,256.38899999999995,6.0,4.0,0.0,0.0,62.234600000000036,-2.0625
tetrasul,6.451400000000001,324.05899999999997,2.0,1.0,0.0,0.7058823529411765,77.04700000000003,-7.0335
dienochlor,7.725599999999999,474.64,1.0,0.0,0.0,0.0,92.096,-7.2784
"2-cyclohexen-1-one, oxime, (z)-",1.5567,111.14399999999999,0.0,2.0,1.0,0.0,32.21249999999999,-0.9667
octachloronaphthalene,8.067,403.73400000000004,0.0,0.0,0.0,0.5555555555555556,84.02799999999999,-9.703
m-aminobenzonitrile,1.1404800000000002,118.139,0.0,2.0,1.0,0.6666666666666666,35.569400000000016,-1.1693
nonanonitrile,3.260580000000002,139.242,6.0,1.0,0.0,0.0,43.606000000000016,-3.2987
2-phenethylisothiocyanate,2.3319,163.245,3.0,2.0,0.0,0.5454545454545454,50.039000000000016,-3.1714
"2,3,3-trichloro-2-propenoic acid",0.6217999999999999,174.39000000000001,1.0,2.0,0.0,0.0,29.592,-0.4659
"1h-purine, 8-(trifluoromethyl)-",1.3716999999999997,188.112,0.0,3.0,1.0,0.6923076923076923,36.6857,-0.4505
5-phenylpentanoic acid,2.484000000000001,178.23100000000002,5.0,1.0,1.0,0.46153846153846156,51.63280000000003,-2.4657
"7h-purine, 2,6-dichloro-7-methyl-",1.6700999999999997,203.032,0.0,4.0,0.0,0.75,46.32400000000001,-1.1522
"phosphoric acid,2-chloro-(2,4-dichlorophenyl)vin",4.948100000000002,331.519,5.0,4.0,0.0,0.3333333333333333,73.00150000000002,-3.4066
prothoate,2.5417000000000005,285.37100000000004,8.0,5.0,1.0,0.0,73.27370000000003,-2.0575
vamidothion,1.9898,287.343,9.0,6.0,1.0,0.0,70.09120000000004,0.5416
"1-naphthalenecarboxylic acid, 2-hydroxy-",2.2436,188.182,1.0,2.0,2.0,0.7142857142857143,52.57210000000002,-3.1284
diallate,4.277400000000004,270.225,4.0,2.0,0.0,0.0,69.75400000000003,-4.2856
triallate,4.843900000000003,304.66999999999996,4.0,2.0,0.0,0.0,74.55000000000003,-4.8818
"trans-cyclohexane-1,2-dicarboxylic acid",0.9620000000000002,172.18,2.0,2.0,2.0,0.0,40.71960000000001,-1.935
"2h-purin-2-one, 1,3-dihydro-",-0.35380000000000006,136.11399999999998,0.0,3.0,2.0,0.9,34.50940000000001,-1.7136
"1h-purine-2,6,8(3h)-trione, 7,9-dihydro-1,3,7,9-",-1.725599999999999,224.21999999999997,0.0,7.0,0.0,0.5625,58.64200000000002,-0.9527
phosalone,4.236100000000003,367.8160000000001,7.0,7.0,0.0,0.42857142857142855,90.61200000000002,-5.0813
flurenol-butyl,3.2462000000000018,282.33900000000006,4.0,3.0,1.0,0.5714285714285714,80.74380000000005,-3.8885
cdea,1.0936,149.62099999999998,3.0,1.0,0.0,0.0,38.648,-0.243
propyl benzoate,2.2534,164.20399999999998,3.0,2.0,0.0,0.5,47.01550000000003,-2.6701
"benzenemethanol, 5-bromo-2-hydroxy-",1.647,203.035,1.0,2.0,2.0,0.6,41.729600000000026,-0.2072
"butanedioic acid, (1-methylethyl)-",0.8179000000000001,160.16899999999998,4.0,2.0,2.0,0.0,38.21659999999999,-0.4073
"n-acetyl-l-phenylalanine, ethyl ester",1.2969,235.28300000000002,5.0,3.0,1.0,0.35294117647058826,64.38370000000003,-1.7557
"1,2,3,5-tetrafluorobenzene",2.2430000000000003,150.074,0.0,0.0,0.0,0.6,26.274,-2.3057
"2,2-dimethyl-1-pentanol",1.8050000000000002,116.20399999999998,3.0,1.0,1.0,0.0,35.77479999999999,-1.4391
"3,4-(methylenedioxy)cinnamic acid",1.5131000000000001,192.16999999999996,2.0,3.0,1.0,0.42857142857142855,49.23480000000002,-3.8523
10-methyl-benz(a)anthracene,5.454620000000004,242.321,0.0,0.0,0.0,0.9473684210526315,83.69700000000003,-6.644
9-methylbenz(a)anthracene,5.454620000000004,242.321,0.0,0.0,0.0,0.9473684210526315,83.69700000000003,-6.8162
6-methylbenzo(a)pyrene,6.045620000000003,266.343,0.0,0.0,0.0,0.9523809523809523,92.38900000000004,-8.5234
2(3h)-benzoxazolethione,2.4903900000000005,151.18999999999997,0.0,2.0,1.0,0.9,41.39870000000001,-2.1795
mirex,6.222999999999999,545.5460000000003,0.0,0.0,0.0,0.0,97.54599999999998,-6.8074
1-chloro-3-isothiocyanato-benzene,3.074300000000001,169.636,1.0,2.0,0.0,0.6,46.13800000000001,-3.9507
"1,8-nonadiyne",2.2033000000000005,120.195,4.0,0.0,0.0,0.0,40.75100000000001,-2.983
n-oxidenicotinic acid,-0.9308099999999997,140.118,1.0,2.0,1.0,0.0,33.488499999999995,-1.2983
"phosphonic acid, ethyl-, dibutyl ester",3.8328000000000033,222.26499999999993,9.0,3.0,0.0,0.0,59.86750000000005,-1.5687
dibutyl methylphosphonate,3.442700000000002,208.23799999999994,8.0,3.0,0.0,0.0,55.250500000000045,-1.4155
"phenol, 2-phenoxy-",3.1845000000000017,186.21,2.0,2.0,1.0,0.8571428571428571,54.62280000000002,-3.2286
tri-sec-butanolamine,0.6010999999999993,233.35199999999998,9.0,4.0,3.0,0.0,65.33340000000005,-0.5229
12-methylbenz(a)anthracene,5.454620000000004,242.321,0.0,0.0,0.0,0.9473684210526315,83.69700000000005,-6.5648
captafol,3.520900000000001,349.06600000000014,3.0,3.0,0.0,0.0,74.72900000000001,-5.3968
glycidyl n-butyl ether,1.2019,130.18699999999998,5.0,2.0,0.0,0.0,35.467,-0.8135
"4-methyl-2,6-dichlorophenol",3.0074200000000006,177.03,0.0,1.0,1.0,0.6,42.863800000000026,-1.4202
"pteridine, 2-methyl-",0.7282199999999999,146.153,0.0,4.0,0.0,0.9090909090909091,39.865000000000016,-0.1191
"pteridine, 4-methyl-",0.7282199999999999,146.15299999999996,0.0,4.0,0.0,0.9090909090909091,39.86500000000001,-0.4658
oxythioquinox,2.5746200000000004,234.305,0.0,5.0,0.0,0.8666666666666667,63.80500000000002,-5.3698
dodine,3.2716000000000003,287.448,11.0,2.0,3.0,0.0,85.83060000000005,-2.6592
o-methoxybenzamide,0.7941,151.16499999999996,2.0,2.0,1.0,0.5454545454545454,41.51190000000001,-1.7815
glyphosine,-1.3566000000000003,263.079,6.0,4.0,5.0,0.0,48.164000000000016,-0.0256
"ethanone, 2-(4-aminophenyl)-1-phenyl-",2.6942000000000013,211.26400000000004,3.0,2.0,1.0,0.75,65.33090000000003,-1.805
"4,4'-dichlorodiphenyl ether",4.785700000000003,239.101,2.0,1.0,0.0,0.8,62.97800000000003,-4.7999
terpin hydrate (cis-form),0.8737999999999999,190.28299999999996,1.0,2.0,2.0,0.0,52.49340000000004,-1.6774
"1,4,5,8-tetraaminoanthraquinone",0.7908000000000002,268.276,0.0,6.0,4.0,0.6,77.39859999999999,-6.9515
medinoterb acetate,3.034220000000002,296.279,3.0,6.0,0.0,0.2857142857142857,74.49680000000002,-4.4717
"glycine, n-formyl-",-1.183,103.07699999999998,3.0,2.0,2.0,0.0,21.7025,0.2672
"ethanone, 1-(4-hydroxyphenyl)-2-phenyl-",2.8176000000000005,212.248,3.0,2.0,1.0,0.75,62.58330000000004,-1.5008
disulfoton sulfone,2.4518000000000004,306.41100000000006,9.0,6.0,0.0,0.0,74.32280000000004,-2.5403
"benz[a]anthracene, 5-fluoro-7-methyl-",5.593720000000003,260.311,0.0,0.0,0.0,0.9,83.65500000000003,-7.31
