Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,Aromatic Proportion,NumValenceElectrons,logS,Label,Difference
MDIFHVYPHRHKLB-FPLPWBNLSA-N,2.0267,127.187,0,2,1,0,52,-1.266223502,-1.713549285,0.4473257831
KLBGDUZWAJNQRX-UHFFFAOYSA-N,2.9072,179.263,5,2,1,0.4615384615,72,-2.943009769,-2.495395378,0.4476143914
UZECCNDOASGYNH-UHFFFAOYSA-N,0.20568,182.204,1,3,1,0.5,62,-0.991729342,-1.43946341,0.4477340679
KVWNWTZZBKCOPM-UHFFFAOYSA-M,3.94452,414.365,4,3,0,0.5,132,-4.44418946,-4.891991128,0.4478016677
SIZQOZWQHVSXMC-UHFFFAOYSA-N,5.4236,423.931,8,3,1,0.4137931034,158,-5.724203129,-6.1721122,0.4479090709
GDTRBAWPVCBCJA-UHFFFAOYSA-N,-5.7531,353.721,3,1,2,0.2857142857,120,-3.615162518,-3.167059545,0.4481029728
BSUVNHZVLSEXMX-UHFFFAOYSA-N,1.7042,232.066,2,2,1,0.4285714286,74,-2.885593345,-2.437479701,0.448113644
JPBLHOJFMBOCAF-UHFFFAOYSA-N,1.41,134.138,0,3,1,0.9,50,-1.487169782,-1.038994313,0.4481754686
HQKZCEXAHDXKGB-UHFFFAOYSA-N,4.6258,348.899,2,3,1,0.5217391304,122,-5.338567307,-5.78725821,0.4486909032
ADIMAYPTOBDMTL-OAHLLOKOSA-N,2.4479,286.718,1,3,2,0.6,100,-3.95,-3.501004208,0.4489957921
NAZDVUBIEPVUKE-UHFFFAOYSA-N,1.286,153.181,2,3,1,0.5454545455,60,-1.343970605,-1.793014662,0.4490440568
NGJLFMBOFBKYHK-VQHVLOKHSA-N,2.5646,176.215,3,1,1,0.4615384615,68,-2.746355792,-2.297069178,0.4492866138
LBKPGNUOUPTQKA-UHFFFAOYSA-N,2.255,165.192,2,2,1,0.5,64,-2.291132302,-1.84174242,0.4493898824
SPANOECCGNXGNR-UITAMQMPSA-N,4.2774,270.225,4,2,0,0,88,-4.0799999,-4.529418814,0.4494189143
DUHUCHOQIDJXAT-CSXWOMMHSA-N,3.7742,332.484,1,3,1,0,134,-3.915389399,-4.364859293,0.4494698935
CKQHAYFOPRIUOM-UHFFFAOYSA-N,1.4714,135.166,1,2,1,0.6,52,-1.28,-1.729718838,0.449718838
VPOMSPZBQMDLTM-UHFFFAOYSA-N,2.699,163.003,0,1,1,0.6666666667,48,-1.34,-1.789999962,0.4499999619
TZYRSLHNPKPEFV-UHFFFAOYSA-N,1.4149,102.177,3,1,1,0,44,-1.17,-0.7200000286,0.4499999714
BNUHAJGCKIQFGE-UHFFFAOYSA-N,1.6034,153.137,2,3,0,0.5454545455,58,-2.4100001,-1.960000038,0.4500000619
CFBYEGUGFPZCNF-UHFFFAOYSA-N,1.6034,153.137,2,3,0,0.5454545455,58,-1.96,-2.410000086,0.4500000858
ARKDNMZXRXKLOV-UHFFFAOYSA-N,2.093,272.776,6,4,2,0.3333333333,102,-1.850340667,-1.400000144,0.4503405234
BOFYHBVFGWJLIZ-UHFFFAOYSA-N,3.6595,312.413,8,3,1,0.5217391304,122,-4.433276604,-3.9827538,0.4505228038
SBYYYVAMWBVIIX-UHFFFAOYSA-N,0.9941,177.159,1,3,1,0.4615384615,66,-1.424237386,-1.874862525,0.450625139
UOWPRWCAMGTPHI-UHFFFAOYSA-N,2.1245,197.581,1,3,1,0.6923076923,66,-2.481490989,-2.030632542,0.450858447
JKBZITVKMZPLJW-UHFFFAOYSA-N,3.2078,263.381,5,3,1,0.3157894737,106,-3.213758583,-3.664692965,0.4509343821
BYBUKOLWVLGTJF-UHFFFAOYSA-N,1.84862,259.309,5,4,2,0.5789473684,100,-2.803157411,-2.352141456,0.4510159548
PWATWSYOIIXYMA-UHFFFAOYSA-N,3.4193,148.249,4,0,0,0.5454545455,60,-4.6399999,-4.188787878,0.4512120224
XXUXXCZCUGIGPP-WLRTZDKTSA-N,1.4737,365.214,6,10,2,0.4230769231,134,-3.979348631,-3.528096189,0.4512524421
ZCDHRBAYNFWZBH-UHFFFAOYSA-N,1.3511,238.287,3,3,2,0,94,-2.5899999,-3.041447257,0.4514473575
ZXQVXEAZKZFEEP-UHFFFAOYSA-N,2.3038,211.264,3,1,1,0.75,80,-2.603839775,-2.152261052,0.4515787228
UNVLUPRQPLQYGW-UHFFFAOYSA-N,2.7466,177.291,5,1,1,0.4615384615,72,-2.356146885,-2.807746499,0.4515996142
QWJRGNMSAAHHJP-UHFFFAOYSA-N,1.7129,179.219,3,2,1,0.4615384615,70,-2.307423322,-1.855789508,0.4516338144
UVRZZNNYGUAYNU-UHFFFAOYSA-N,1.1582,237.28,2,3,0,0.375,84,-2.442774538,-1.991061935,0.4517126026
VMKOFRJSULQZRM-UHFFFAOYSA-N,3.7418,193.128,6,0,0,0,56,-5.0599999,-4.608261646,0.451738254
BTHCJHQOYFUIMG-REYNEDSXSA-N,1.2727,337.416,0,6,1,0,134,-1.57576072,-1.124016802,0.4517439177
VEAUDLLZYJVHRI-UHFFFAOYSA-N,2.4266,240.989,6,1,0,0,70,-1.698028481,-2.149910761,0.4518822804
CMHMMKSPYOOVGI-UHFFFAOYSA-N,1.9574,180.203,2,3,1,0.4615384615,70,-2.416912926,-1.964889344,0.4520235823
NXGAOFONOFYCNG-UHFFFAOYSA-N,4.2007,292.318,4,1,0,0.8571428571,104,-4.397669682,-3.945629423,0.4520402593
COGWTYZJZRNZQG-UHFFFAOYSA-N,2.95952,254.289,0,3,1,0.6315789474,96,-3.9300001,-3.477912252,0.4520878478
RCNOGGGBSSVMAS-UHFFFAOYSA-N,1.3752,142.179,2,2,1,0.5555555556,48,-0.909776024,-1.361881183,0.4521051588
WPLQCARIFVAYOT-UHFFFAOYSA-N,1.40986,215.172,3,6,1,0.375,78,-3.184491659,-3.637041569,0.4525499098
NRVPCDAKWQWYRU-VAWYXSNFSA-N,1.3458,192.222,3,3,1,0.4285714286,74,-1.628184508,-2.080770254,0.4525857461
QRSPJBLLJXVPDD-XFAPPKAWSA-M,-2.9196,427.567,3,6,1,0.2142857143,144,-1.484869033,-1.937621734,0.4527527007
NVJUHMXYKCUMQA-UHFFFAOYSA-N,1.4329,88.15,3,1,0,0,38,-0.66000003,-1.113428235,0.4534282046
XIFVTSIIYVGRHJ-UHFFFAOYSA-N,0.0453,196.258,3,6,1,0.4285714286,78,-2.195570059,-1.74209085,0.453479209
BABMCXWQNSQAOC-UHFFFAOYSA-M,1.2708,251.078,0,0,0,0,16,-1.429925287,-1.883534437,0.45360915
POAOYUHQDCAZBD-UHFFFAOYSA-N,0.7954,118.176,5,2,1,0,50,-0.41999999,0.03379365369,0.4537936437
PMMVHZSWDJDSQU-UHFFFAOYSA-N,1.7786,236.227,2,4,0,0.3529411765,90,-2.774539046,-2.320622839,0.453916207
WGTASENVNYJZBK-UHFFFAOYSA-N,1.6021,225.288,5,4,1,0.375,90,-0.869436088,-1.323354244,0.4539181562
TVSIMAWGATVNGK-UHFFFAOYSA-N,1.6021,225.288,5,4,1,0.375,90,-1.323354263,-0.8694360852,0.4539181778
VFLMIPREASACDX-UHFFFAOYSA-N,2.2169,274.301,1,4,2,0.7368421053,96,-3.66516163,-3.2111899,0.45397173
BWTYUJLNQMANLA-UHFFFAOYSA-N,1.1608,260.29,6,5,2,0,104,-1.889118223,-1.434520826,0.454597397
ILNSRQWEUTXPPQ-UHFFFAOYSA-N,1.3032,273.793,3,6,2,0.3529411765,94,-1.233286479,-1.68805919,0.4547727112
YRMLFORXOOIJDR-UHFFFAOYSA-N,1.9907,208.088,5,1,0,0,68,-1.62,-2.074824916,0.4548249158
NDNUANOUGZGEPO-MRVPVSSYSA-N,1.9286,127.231,2,1,1,0,54,-1.5,-1.044601681,0.4553983194
VDVXNBVVBLPRCL-UHFFFAOYSA-N,0.7413,290.323,5,7,3,0.5714285714,112,-1.67627197,-2.1318246,0.4555526296
JGMQHDNPUCPRQE-UHFFFAOYSA-M,-1.82098,198.153,0,3,0,0.7142857143,66,-1.580162929,-1.12447873,0.4556841988
ZHFUHZPSVMXPGL-GGWOSOGESA-N,1.7912,166.224,2,1,0,0,66,-1.456517597,-1.000749083,0.4557685143
IKMPWMZBZSAONZ-UHFFFAOYSA-N,5.0262,386.801,2,2,0,0.48,130,-5.461347199,-5.917538291,0.4561910916
AJCNOWKYMZKMFV-UHFFFAOYSA-N,3.6766,290.838,6,2,0,0.6,108,-2.822172544,-3.278469213,0.4562966692
LZRSJRREUJZNLN-UHFFFAOYSA-N,1.6825,256.689,3,4,1,0.3529411765,92,-2.540170463,-2.083250357,0.4569201057
IMHQERYPRJWDBY-UHFFFAOYSA-N,0.04502,487.98,9,6,2,0.5588235294,182,-5.159482644,-4.702487777,0.4569948665
UFNQVVBSSBHLEA-UHFFFAOYSA-N,1.6562,258.318,7,4,2,0,104,-2.980790889,-2.52377552,0.4570153693
WZHCOOQXZCIUNC-UHFFFAOYSA-N,3.478,276.376,3,3,1,0.3,110,-3.972857674,-3.515758684,0.4570989903
JGOAIQNSOGZNBX-UHFFFAOYSA-N,3.7035,311.425,8,3,0,0.5217391304,122,-4.216891655,-3.759566206,0.4573254487
BLBSCAYCUDWNQZ-BTJKTKAUSA-N,2.3329,411.454,4,5,3,0.4,158,-5.098447456,-4.641063012,0.4573844441
OTSKHUNLOQPIGN-UHFFFAOYSA-N,-0.3271,170.168,0,3,0,0,66,-0.094157327,-0.5516283665,0.4574710395
AZLQWGYNKLHVJM-UHFFFAOYSA-N,4.9739,460.663,8,4,0,0.2857142857,120,-5.382340555,-5.839842949,0.4575023939
PGMYKACGEOXYJE-UHFFFAOYSA-N,1.7397,130.187,4,2,0,0,54,-1.89,-1.432419679,0.4575803211
QUMOGDHLKCDWQZ-UHFFFAOYSA-N,2.4734,276.591,4,2,2,0,90,-2.857492688,-2.399847641,0.457645047
IYBNXXLIJPVZSQ-UHFFFAOYSA-N,2.8926,248.153,5,2,1,0.4,84,-2.369403164,-2.827194187,0.4577910235
IPWGSXZCDPTDEH-UHFFFAOYSA-N,3.40592,315.841,6,4,0,0.2857142857,120,-2.990261872,-3.448277891,0.4580160193
TYQXKHPOXXXCTP-CSLYCKPJSA-N,2.7465,790.001,9,15,4,0,320,-5.719226289,-6.177294314,0.4580680249
NCTVMGMNIUJYIN-UHFFFAOYSA-N,0.1271,257.275,4,8,2,0.2941176471,92,-1.509309071,-1.05103823,0.4582708412
QRRNAEXZIDFDBE-UHFFFAOYSA-N,2.4339,209.632,2,3,0,0.6428571429,72,-3.447549765,-2.989116294,0.4584334714
QVYRGXJJSLMXQH-UHFFFAOYSA-N,3.66262,269.388,6,2,0,0.6,106,-3.376915641,-2.917990866,0.4589247753
QILSFLSDHQAZET-UHFFFAOYSA-N,2.7683,184.238,2,1,1,0.8571428571,70,-2.55,-2.091035112,0.4589648879
RLISWLLILOTWGG-UHFFFAOYSA-N,0.2489,195.174,4,3,2,0.4285714286,74,-1.279698097,-0.8207254351,0.4589726619
IEDVJHCEMCRBQM-UHFFFAOYSA-N,1.2576,290.323,5,7,2,0.5714285714,112,-2.8599999,-2.400992569,0.4590073307
ZMXIYERNXPIYFR-UHFFFAOYSA-N,3.4022,156.228,1,0,0,0.8333333333,60,-4.1700001,-4.629147704,0.4591476036
ZQHYKVKNPWDQSL-UHFFFAOYSA-N,4.1591,321.464,3,2,1,0.5,126,-4.942347946,-4.48309509,0.4592528556
OARDBPIZDHVTCK-UHFFFAOYSA-N,3.8478,200.322,9,1,1,0,84,-4.472424896,-4.013025219,0.459399677
QELSKZZBTMNZEB-UHFFFAOYSA-N,1.959,180.203,3,3,1,0.4615384615,70,-2.556792012,-2.097157861,0.459634151
HXVWSPYWLBVECZ-UHFFFAOYSA-N,1.5845,326.189,5,5,1,0,124,-2.392898056,-2.85275353,0.4598554739
GPSDUZXPYCFOSQ-UHFFFAOYSA-N,1.69322,136.15,1,1,1,0.6,52,-2.1400001,-2.599999905,0.4599998046
OBNCKNCVKJNDBV-UHFFFAOYSA-N,1.3496,116.16,3,2,0,0,48,-1.28,-0.8199999928,0.4600000072
HSQFVBWFPBKHEB-UHFFFAOYSA-N,3.3524,197.448,0,1,1,0.6,54,-2.6700001,-2.210000038,0.4600000619
WWGQHTJIFOQAOC-UHFFFAOYSA-N,3.3524,197.448,0,1,1,0.6,54,-2.6700001,-2.210000038,0.4600000619
LHJGJYXLEPZJPM-UHFFFAOYSA-N,3.3524,197.448,0,1,1,0.6,54,-2.21,-2.670000076,0.4600000763
PSCSJABYVDGLPH-UHFFFAOYSA-L,-0.0754,522.627,6,7,0,0.6451612903,148,-4.125985983,-3.665942039,0.4600439438
YHRUOJUYPBUZOS-UHFFFAOYSA-N,1.8541,112.987,2,0,0,0,32,-1.62,-2.080157261,0.4601572609
XXLZPUYGHQWHRN-RPBOFIJWSA-N,5.0076,478.633,7,6,1,0.3428571429,188,-5.645775378,-5.185492083,0.4602832952
ZGNRRVAPHPANFI-UHFFFAOYSA-N,-1.6008,267.289,3,8,1,0.4736842105,104,-0.648829836,-1.109265713,0.4604358768
KAKZBPTYRLMSJV-UHFFFAOYSA-N,1.3584,54.092,1,0,0,0,22,-1.87,-1.409468337,0.4605316628
JLEMBEDQJILISF-UHFFFAOYSA-N,1.55962,285.347,4,5,0,0.5714285714,110,-2.51108806,-2.972213984,0.4611259235
IDKUACLJPBLSHH-UHFFFAOYSA-N,1.55962,285.347,4,5,0,0.5714285714,110,-2.972214071,-2.511088133,0.4611259381
XMIVRYNNGALYOJ-UHFFFAOYSA-N,-0.0839,242.322,7,5,2,0,84,-0.354983975,-0.8161646102,0.4611806352
KRABLEGNCHMGDR-UHFFFAOYSA-N,0.36592,289.335,4,6,1,0.5714285714,112,-2.573783657,-2.112560027,0.4612236302
BWRPEDIXOHZKFD-UHFFFAOYSA-N,2.5551,244.246,5,3,1,0.6666666667,92,-3.149781357,-2.688221899,0.4615594577
VLRAHRUEAVCNNS-UHFFFAOYSA-N,3.3469,285.859,3,2,0,0,110,-3.230838015,-3.692666538,0.4618285229
SIKJAQJRHWYJAI-UHFFFAOYSA-N,2.1679,117.151,0,0,1,1,44,-1.52,-1.98217128,0.4621712799
JZUFKLXOESDKRF-UHFFFAOYSA-N,-0.3513,297.745,1,5,3,0.3529411765,94,-2.6199999,-2.157741403,0.4622584974
RHILVRBEZGPKBY-UHFFFAOYSA-N,4.2875,393.18,3,3,1,0.7142857143,106,-5.515410161,-5.052969366,0.4624407947
ULKNJYDXLYMGFB-UHFFFAOYSA-N,1.1411,264.306,4,3,2,0.3333333333,94,-2.285374969,-1.822801471,0.4625734984
QCRFMSUKWRQZEM-UHFFFAOYSA-N,1.7015,114.188,0,1,1,0,48,-0.88,-1.342796529,0.462796529
GGTSJKFPGKFLCZ-UHFFFAOYSA-N,1.168,239.183,3,6,0,0.3529411765,90,-2.599855837,-2.137002664,0.4628531734
BQNDVYLVJFLZRV-UHFFFAOYSA-N,1.56028,119.164,3,2,0,0,40,-1.479522465,-1.943022263,0.4634997985
MYAPKIZEEJRDPD-UHFFFAOYSA-N,3.6714,492.255,12,6,2,0.2608695652,132,-4.552298698,-4.088775282,0.4635234161
NOXMCEHYBLYCTK-UHFFFAOYSA-N,1.4517,169.184,2,4,0,0.4166666667,66,-1.756481115,-2.220037392,0.4635562767
OFPXSFXSNFPTHF-UHFFFAOYSA-N,4.0258,293.322,5,3,1,0.7727272727,110,-4.522664589,-4.058977916,0.4636866728
CSQXNWZCQFPOFB-UHFFFAOYSA-N,1.49462,234.053,3,4,0,0.4166666667,66,-2.839114495,-2.375367159,0.4637473362
HCKPAAMFYJPGMI-UHFFFAOYSA-N,1.49462,234.053,3,4,0,0.4166666667,66,-2.839114495,-2.375367159,0.4637473362
JACRWUWPXAESPB-QMMMGPOBSA-N,0.8471,166.176,3,2,2,0.5,64,-0.93000001,-1.393772396,0.4637723858
KYWJZCSJMOILIZ-ZETCQYMHSA-N,1.9475,116.204,3,1,1,0,50,-1,-1.464075633,0.4640756333
WPPMCGGAMUIMJN-UHFFFAOYSA-N,-1.8963,179.735,5,0,1,0,70,-1.823261619,-1.359179921,0.4640816978
LGRFSURHDFAFJT-UHFFFAOYSA-N,0.9972,148.117,0,3,0,0.5454545455,54,-1.39,-0.9257114102,0.4642885898
PLAZTCDQAHEYBI-UHFFFAOYSA-N,1.90322,137.138,1,2,0,0.6,52,-2.3299999,-1.865125907,0.4648739929
KPMKNHGAPDCYLP-UHFFFAOYSA-N,1.22082,309.157,5,6,2,0.3157894737,106,-1.576886754,-2.04177551,0.4648887562
VQTUBCCKSQIDNK-UHFFFAOYSA-N,1.5824,56.108,0,0,0,0,24,-2.3299999,-1.865000041,0.4649998595
MZHCENGPTKEIGP-RXMQYKEDSA-N,2.8453,235.066,3,2,1,0.4285714286,76,-2.45,-2.91515253,0.4651525298
TXTORVZCRUFBBO-BYPYZUCNSA-N,2.6311,141.041,1,0,0,0,44,-2.6900001,-3.155199032,0.4651989318
VYOUHDLOIRJOSW-UHFFFAOYSA-N,0.0539,330.363,5,4,0,0.7083333333,118,-2.258920026,-2.724182372,0.4652623458
QFLZIWVSQDZLNW-UHFFFAOYSA-N,3.6119,301.139,1,2,0,0.6666666667,88,-4.560212488,-4.094842052,0.4653704355
WLOGRANXQCUIPF-UHFFFAOYSA-N,-0.2392,192.284,3,3,1,0,72,-0.892992208,-0.4275824554,0.4654097526
DRVXIPMHENHGQH-UHFFFAOYSA-N,1.6391,274.324,5,6,2,0.6,106,-2.345543176,-2.811418976,0.4658757996
KMPWYEUPVWOPIM-CFGMGRTJSA-N,3.1646,294.398,3,3,1,0.4545454545,114,-3.0699999,-3.535954764,0.4659548645
CZWHCHAGVJACTE-UHFFFAOYSA-N,1.7612,224.3,7,3,2,0.375,90,-3.29775083,-2.831525834,0.4662249964
OAKWIWZBECYOJE-UHFFFAOYSA-N,1.7612,224.3,7,3,2,0.375,90,-3.29775083,-2.831525834,0.4662249964
YHQGMYUVUMAZJR-UHFFFAOYSA-N,3.3089,136.238,1,0,0,0,56,-4.255776496,-4.722297244,0.4665207481
PMMVFTJVAUABLF-UHFFFAOYSA-N,3.4872,321.848,5,3,1,0.4545454545,120,-3.109706758,-2.643155817,0.4665509406
JAOYNCHGTPCSOJ-UHFFFAOYSA-N,2.0011,205.257,5,2,1,0.4,80,-2.937549631,-2.470784902,0.4667647289
LRXXRIXDSAEIOR-UHFFFAOYSA-N,4.0608,259.78,5,1,1,0.6666666667,94,-3.992996787,-3.526220461,0.4667763259
IDYGRQQUWYMRTA-AATRIKPKSA-N,1.8203,187.308,4,2,1,0,70,-2.420670472,-1.953838202,0.4668322699
BOASKSPVGGTZKJ-UHFFFAOYSA-N,1.1258,166.205,0,3,1,0.5454545455,56,-1.203592454,-1.670439852,0.4668473984
QNIVIMYXGGFTAK-UHFFFAOYSA-N,2.1599,129.247,4,1,1,0,56,-1.420958544,-1.8878474,0.4668888563
WSKCLYSPBODMHR-UHFFFAOYSA-N,3.5543,260.333,2,2,2,0.3157894737,102,-4.067224377,-4.534330903,0.4671065263
VLQYRAJKFGZRNV-UHFFFAOYSA-N,2.0146,260.034,0,3,1,0.8181818182,56,-3.304440426,-2.837251747,0.467188679
PQYGSSYFJIJDFK-UHFFFAOYSA-N,5.2765,226.404,12,1,0,0,96,-5.684359957,-6.152282698,0.4679227412
OKZCLMVQKVNQTO-UHFFFAOYSA-N,1.0884,290.366,6,5,2,0.3333333333,100,-2.047951459,-1.579989863,0.4679615957
OCHUSCDFUYOEMO-UHFFFAOYSA-N,1.1519,262.353,5,3,1,0.3157894737,104,-1.734938904,-2.203354032,0.468415128
GOPWOUQJIMLDDM-UHFFFAOYSA-N,3.6004,278.348,8,4,0,0.3,110,-4.868477195,-4.400000095,0.4684770996
USKAVCMWCUTATL-UHFFFAOYSA-N,4.2088,502.53,5,4,0,0.6315789474,186,-5.232814663,-4.764330393,0.4684842695
NUKVZKPNSKJGBK-SPIKMXEPSA-N,2.9155,643.715,11,10,5,0.2666666667,242,-4.733141952,-4.264607462,0.4685344897
NZDASSHFKWDBBU-KVMCETHSSA-N,2.0075,454.504,6,6,2,0.375,166,-5.193638041,-4.724673955,0.4689640856
CNBGNNVCVSKAQZ-UHFFFAOYSA-N,3.4151,309.413,7,4,0,0.652173913,120,-4.047119081,-3.578138288,0.4689807933
SDKUOEOJAXGCLU-UHFFFAOYSA-N,2.34662,170.595,1,1,1,0.5454545455,58,-3.064641326,-2.595605373,0.4690359526
BBXXLROWFHWFQY-UHFFFAOYSA-N,2.26502,209.293,5,4,2,0.4,84,-3.02,-2.550835053,0.469164947
CDOSHBSSFJOMGT-SNVBAGLBSA-N,2.6698,154.253,4,1,1,0,64,-1.99,-2.459515219,0.4695152187
PLZUGJMGQQVNND-UHFFFAOYSA-N,2.4128,274.361,8,4,2,0,112,-3.633501683,-3.163701159,0.4698005242
WIKXJKUZYYOTBP-UHFFFAOYSA-N,2.4128,274.361,8,4,2,0,112,-3.633501683,-3.163701159,0.4698005242
CYFLXLSBHQBMFT-UHFFFAOYSA-N,1.67444,267.31,3,5,2,0.6111111111,96,-2.4400001,-2.910000086,0.4699999858
KVNYFPKFSJIPBJ-UHFFFAOYSA-N,2.8114,134.222,2,0,0,0.6,54,-3.28,-3.75,0.47
DSNHSQKRULAAEI-UHFFFAOYSA-N,2.8114,134.222,2,0,0,0.6,54,-3.75,-3.279999971,0.4700000286
NHUHCSRWZMLRLA-UHFFFAOYSA-N,1.67444,267.31,3,5,2,0.6111111111,96,-2.9100001,-2.440000057,0.4700000428
BOQSSGDQNWEFSX-UHFFFAOYSA-N,1.5141,128.171,2,2,0,0,52,-2.058571784,-1.588568453,0.4700033305
YEOTYALSMRNXLJ-UHFFFAOYSA-N,0.9127,375.429,5,8,1,0.3703703704,146,-2.910732683,-3.38086925,0.4701365667
VWBQYTRBTXKKOG-IYNICTALSA-M,-1.8903,446.516,10,7,3,0,170,-2.258196312,-2.728347845,0.4701515328
ZKUDBRCEOBOWLF-UHFFFAOYSA-N,1.73442,449.533,7,7,3,0.3548387097,168,-4.631565517,-4.161355977,0.4702095399
MLFHJEHSLIIPHL-UHFFFAOYSA-N,1.5956,130.187,3,2,0,0,54,-1.92,-1.449646016,0.4703539836
ABGJIKXMJUSARA-UHFFFAOYSA-N,0.346,185.183,4,5,1,0.3846153846,72,-1.359116097,-0.8885891913,0.4705269057
SKPLBLUECSEIFO-UHFFFAOYSA-N,1.175,245.662,5,4,2,0.375,88,-1.463167705,-0.9925643438,0.4706033612
YAHRDLICUYEDAU-UHFFFAOYSA-N,1.7698,115.22,3,1,1,0,50,-0.880256099,-1.351543248,0.4712871487
SRIJBBUJJSYXHB-UHFFFAOYSA-N,3.487,299.842,8,3,0,0.3,114,-3.303701838,-2.831977692,0.4717241458
WRJPSSPFHGNBMG-UHFFFAOYSA-N,0.6437,169.224,1,3,0,0,68,-0.428432597,-0.900173181,0.471740584
TZRUXHZIOJMWKW-UHFFFAOYSA-N,4.569,331.887,4,2,0,0.5217391304,124,-4.133596489,-4.605722558,0.4721260687
HRSANNODOVBCST-UHFFFAOYSA-N,2.8712,229.323,4,2,2,0.5882352941,90,-2.427466793,-2.899733613,0.4722668198
ICQHDCCMMOFHOP-UHFFFAOYSA-N,2.6182,259.777,5,3,0,0.3529411765,98,-2.102841804,-2.575133972,0.4722921682
HBVPIONTJSERNY-UHFFFAOYSA-N,1.4599,266.388,5,4,2,0,94,-2.702857893,-3.175257398,0.4723995046
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-1.6278,327.721,6,8,4,0,122,-1.561257773,-1.088814195,0.4724435775
HTJXMOGUGMSZOG-UHFFFAOYSA-N,0.8529,355.847,4,6,1,0.3913043478,124,-2.68266545,-2.210048627,0.4726168233
UUIQMZJEGPQKFD-UHFFFAOYSA-N,0.9595,102.133,2,2,0,0,42,-0.81999999,-0.346965439,0.473034551
IZUPBVBPLAPZRR-UHFFFAOYSA-N,4.6592,266.338,0,1,1,0.5,66,-4.2800002,-4.753155318,0.4731551185
YNTJKQDWYXUTLZ-ZCFIWIBFSA-N,2.1919,200.621,3,2,1,0.4615384615,70,-2.22,-1.746726637,0.4732733626
ZGWNXHRVUJVMCP-ZCFIWIBFSA-N,2.1919,200.621,3,2,1,0.4615384615,70,-2.22,-1.746726637,0.4732733626
ISEUFVQQFVOBCY-UHFFFAOYSA-N,1.5208,225.296,5,6,2,0.375,90,-2.48,-2.953476444,0.4734764436
YAMNETATHGQXBZ-UHFFFAOYSA-N,2.1633,314.341,6,4,2,0.5217391304,120,-3.130045109,-2.656359718,0.4736853906
FWYFIIQCOLEFQP-UHFFFAOYSA-N,-1.0968,296.867,6,2,1,0.5789473684,104,-2.712879435,-3.1867664,0.4738869653
CNGNQNHWZQZZPC-LIXABZRUSA-N,5.3348,426,4,3,0,0.4,160,-5.733984005,-6.20821034,0.4742263353
HZWYCZUXPQNXPD-UHFFFAOYSA-N,4.1064,399.362,7,4,2,0.4615384615,144,-3.719975546,-4.194210108,0.4742345622
UFKRTEWFEYWIHD-UHFFFAOYSA-N,1.51668,160.176,1,2,1,0.5,60,-1.805096756,-1.330694981,0.4744017749
GMCIKUIXWWYNKS-UHFFFAOYSA-N,2.2687,274.361,7,4,2,0,112,-3.570854873,-3.096162849,0.4746920239
YZERDTREOUSUHF-UHFFFAOYSA-N,2.0803,212.073,1,1,1,0.4285714286,76,-1.479472378,-1.954460383,0.4749880054
YGSDEFSMJLZEOE-UHFFFAOYSA-N,1.0904,138.122,1,2,2,0.6,52,-1.8200001,-1.344962418,0.4750376819
FJVAQPINJBFBLI-UHFFFAOYSA-N,0.9335,160.176,0,3,0,0.8333333333,60,-0.959331577,-1.434482098,0.4751505206
QAXCWBIVFCEYGG-UHFFFAOYSA-N,0.9335,160.176,0,3,0,0.8333333333,60,-1.434482122,-0.9593315721,0.4751505499
NNTDPGZVKDQKLS-UHFFFAOYSA-N,4.4821,309.457,6,3,1,0.5217391304,122,-5.216442462,-4.740922062,0.4755203999
HJSPWKGEPDZNLK-UHFFFAOYSA-N,2.983,184.238,2,1,1,0.8571428571,70,-3.400868153,-2.9251246,0.4757435531
WDZGGAFMGIOIQS-DHZHZOJOSA-N,3.4909,253.257,4,3,0,0.6315789474,94,-4.405738377,-3.929993309,0.4757450682
XXPANQJNYNUNES-UHFFFAOYSA-N,2.8461,238.334,1,2,1,0.6666666667,92,-2.93080419,-3.406677808,0.4758736176
HEMJJKBWTPKOJG-UHFFFAOYSA-N,3.57324,250.338,6,2,1,0.3333333333,100,-4.359906616,-3.884012518,0.4758940981
FZERHIULMFGESH-UHFFFAOYSA-N,1.645,135.166,1,1,1,0.6,52,-1.33,-1.805923662,0.4759236616
DSVCXDBXXBVSEB-UHFFFAOYSA-N,3.868,291.265,7,6,0,0.3333333333,100,-3.472166375,-3.948324022,0.4761576473
JKRRVZFDRHWMMB-UHFFFAOYSA-N,4.3155,194.721,9,0,0,0,74,-5.272372761,-5.748595608,0.4762228475
YBKOBYPTHJKDFK-BUHFOSPRSA-N,2.291,234.255,5,5,0,0.3529411765,90,-2.865898186,-3.3422376,0.4763394138
HAWXUXHIRZSLBQ-UHFFFAOYSA-N,3.0164,237.774,0,1,0,0.375,88,-2.538570446,-3.014948213,0.4763777674
BCBFWTQLNBHDAB-UHFFFAOYSA-N,-1.7784,294.222,8,2,1,0.3333333333,104,-2.325651487,-2.802492573,0.476841086
WDCYWAQPCXBPJA-UHFFFAOYSA-N,1.503,168.108,2,4,0,0.5,62,-2.29,-1.812955251,0.4770447485
